0000004f992bc998b2d7bfbdaa8385ace314eae9,7,[],00000009a9f2473f8faa25f6cfdaf28f948c1a25,1712845275
00000009a9f2473f8faa25f6cfdaf28f948c1a25,7,[],00000001cfa24d18c8c385f7892431daac50605b,1712846788
00000001cfa24d18c8c385f7892431daac50605b,7,[],000000076149ff5d3bbacc23da2511caf2cb72eb,1712850921
000000076149ff5d3bbacc23da2511caf2cb72eb,7,[],0000000a35b834dbb9d096452ee59975edc89bc7,1712852543
0000000a35b834dbb9d096452ee59975edc89bc7,7,[],0000000cc4467af3306c6d40179549f8da9a7efb,1712854853
0000000cc4467af3306c6d40179549f8da9a7efb,7,[],000000099577c9e4be302ae981066e4491dc77c2,1712855127
000000099577c9e4be302ae981066e4491dc77c2,7,[],0000000e3705f808975ae06aec1a0a50753a88ae,1712855655
0000000e3705f808975ae06aec1a0a50753a88ae,7,[],0000000f22cafb126cef824ad62d81c062172fbd,1712856616
0000000f22cafb126cef824ad62d81c062172fbd,7,[],0000000257ec2aafdf1024d4beeb9ace46eb37e4,1712857066
0000000257ec2aafdf1024d4beeb9ace46eb37e4,7,[],0000000572aad35bfb593d2c7605e4ebe3896760,1712857251
0000000572aad35bfb593d2c7605e4ebe3896760,6,[],0000009eb29c67448fe36618bf6c2b45845a8e00,1712857477
0000009eb29c67448fe36618bf6c2b45845a8e00,6,[],000000a5974638d101ae949cbf4f49848eb1f1d7,1712857538
000000a5974638d101ae949cbf4f49848eb1f1d7,6,[],000000fbb0ae4ec05c275182a30bc0d1ef92a33c,1712857550
000000fbb0ae4ec05c275182a30bc0d1ef92a33c,6,[],0000007e8f022dff90e91a677bf6f1f98d1ab5d2,1712857606
0000007e8f022dff90e91a677bf6f1f98d1ab5d2,6,[],000000d37c11440b4379d2fc815e9676af72583b,1712857616
000000d37c11440b4379d2fc815e9676af72583b,6,[],000000c8152e52f8b820e80231c41c50e02ba62f,1712857631
000000c8152e52f8b820e80231c41c50e02ba62f,6,[],000000720b82fd6ffc5e608978158382a2039f14,1712857634
000000720b82fd6ffc5e608978158382a2039f14,6,[],000000bd12b42b285593fa6af143c989b93446fa,1712857667
000000bd12b42b285593fa6af143c989b93446fa,6,[],0000007ed7db1c175b8787673c5a73fd6f463d39,1712857741
0000007ed7db1c175b8787673c5a73fd6f463d39,6,[],000000745a62e8d4225255c2c444e35f5c7a9788,1712857774
000000745a62e8d4225255c2c444e35f5c7a9788,5,[],0000087c558b7c854bbdbec69f200c4f3283202c,1712857776
0000087c558b7c854bbdbec69f200c4f3283202c,5,[],00000aa7cd322fb2418ddc0a4e6e488ed36f368f,1712857776
00000aa7cd322fb2418ddc0a4e6e488ed36f368f,5,[],00000c6b7dbd17e9681cb82848ee0fc65f0a441c,1712857778
00000c6b7dbd17e9681cb82848ee0fc65f0a441c,5,[],0000016a3433ac3c35625d0ded4bff6e8a8a1cfb,1712857782
0000016a3433ac3c35625d0ded4bff6e8a8a1cfb,5,[],00000320c93eca560f4e6494bb2e0c2b5c3bf8b4,1712857786
00000320c93eca560f4e6494bb2e0c2b5c3bf8b4,5,[],000003be64d01dc54312d99272362e194d433268,1712857791
000003be64d01dc54312d99272362e194d433268,5,[],000007c013cbc7b2527106444aa5478482159a96,1712857793
000007c013cbc7b2527106444aa5478482159a96,5,[],00000a0a207c4ca90fbda66ca49bbe1dd4e1f004,1712857793
00000a0a207c4ca90fbda66ca49bbe1dd4e1f004,5,[],0000085976cc1aafbfe2c622d704aceb226ef1cd,1712857793
0000085976cc1aafbfe2c622d704aceb226ef1cd,5,[],00000baaed07b71583a057ca6b891067f8a95c89,1712857794
00000baaed07b71583a057ca6b891067f8a95c89,6,[],0000007d54fdf8f5650e17e8aeb326b94861f362,1712857795
0000007d54fdf8f5650e17e8aeb326b94861f362,6,[],0000001b1fe4b918db36910e2b8d60b304efce24,1712857805
0000001b1fe4b918db36910e2b8d60b304efce24,6,[],000000e1568aced5231995bdf692fd049056baac,1712857842
000000e1568aced5231995bdf692fd049056baac,6,[],0000009c52db1fd19796dc23516a341b8500a03a,1712857898
0000009c52db1fd19796dc23516a341b8500a03a,6,[],000000aaf3e945451c0748b48c22d869ee61298b,1712857918
000000aaf3e945451c0748b48c22d869ee61298b,6,[],000000fd58d6128f5c64ed9a53fc52c3e25ec71d,1712858012
000000fd58d6128f5c64ed9a53fc52c3e25ec71d,6,[],0000008c9343dded49a75702838154627be30cf0,1712858036
0000008c9343dded49a75702838154627be30cf0,6,[],000000505155a7e319eca9e1276d2948a55eb24f,1712858137
000000505155a7e319eca9e1276d2948a55eb24f,6,[],000000bcca92f5504faec5488ce99a2213fabd8a,1712858142
000000bcca92f5504faec5488ce99a2213fabd8a,6,[],0000000cc6f957cfacf8ecdc71519f7a9915cc36,1712858188
0000000cc6f957cfacf8ecdc71519f7a9915cc36,5,[],0000083bf107a1b27817d32291e0c153ae3d8a9e,1712858205
0000083bf107a1b27817d32291e0c153ae3d8a9e,5,[],00000ab0ef1540bf2b8bbe9997b56e5189bfa914,1712858205
00000ab0ef1540bf2b8bbe9997b56e5189bfa914,5,[],000000a5c54ba1d469015fb9a657afab8ea15478,1712858205
000000a5c54ba1d469015fb9a657afab8ea15478,5,[],000004dede4477f7189bcafc9eff50b0ac931ba6,1712858208
000004dede4477f7189bcafc9eff50b0ac931ba6,5,[],00000c1bc34a81bd92e3736f0033ab584c805c01,1712858212
00000c1bc34a81bd92e3736f0033ab584c805c01,5,[],00000405e8ce6aeb576cb5a23c6d22fb52e3ccec,1712858213
00000405e8ce6aeb576cb5a23c6d22fb52e3ccec,5,[],000004a1b03d1bf3ad1c536140849cdd8a740790,1712858215
000004a1b03d1bf3ad1c536140849cdd8a740790,5,[],000009ddf3ffcd6b3e16da19dff52b1d7f70abf6,1712858215
000009ddf3ffcd6b3e16da19dff52b1d7f70abf6,5,[],00000d6d177f12691bf00d4925cfb27c6f02010c,1712858215
00000d6d177f12691bf00d4925cfb27c6f02010c,5,[],0000066a040175c5b1607c032714e8a27a80b719,1712858216
0000066a040175c5b1607c032714e8a27a80b719,6,[],00000026364c1ba651dce49e96d13ffd619cd372,1712858221
00000026364c1ba651dce49e96d13ffd619cd372,6,[],0000006f555a759a1f9d0890586cff23d1ac09bd,1712858310
0000006f555a759a1f9d0890586cff23d1ac09bd,6,[],000000caada9a5eadcc692458392e43fc3643cec,1712858332
000000caada9a5eadcc692458392e43fc3643cec,6,[],000000aa522f9e8ef3d5fa5db0d7a7771d84eedd,1712858388
000000aa522f9e8ef3d5fa5db0d7a7771d84eedd,6,[],000000526966e1a91e74f7e474623a6f1f280b2e,1712858430
000000526966e1a91e74f7e474623a6f1f280b2e,6,[],0000003da74ba0a651a7d007f63efa4ee838d771,1712858480
0000003da74ba0a651a7d007f63efa4ee838d771,6,[],0000007c316db2e885f28a14f0c879a38d505d51,1712858514
0000007c316db2e885f28a14f0c879a38d505d51,6,[],000000b18a37ebb428b1a19513571ac2598d9a8b,1712858527
000000b18a37ebb428b1a19513571ac2598d9a8b,6,[],0000006f80ad399c326591382c16a69ac9d7a17a,1712858539
0000006f80ad399c326591382c16a69ac9d7a17a,6,[],000000681863e349db07bf0419782f2430442fbc,1712858545
000000681863e349db07bf0419782f2430442fbc,5,[],00000e28406d9aa469f40b60f79f7bb56eb18eec,1712858567
00000e28406d9aa469f40b60f79f7bb56eb18eec,5,[],0000031588f13ad727bdbfac6d85d6409438f90e,1712858570
0000031588f13ad727bdbfac6d85d6409438f90e,5,[],0000040bc1b7e18573c075e547349ddac7607255,1712858571
0000040bc1b7e18573c075e547349ddac7607255,5,[],00000b62043c746bf4932d3ee598dfd79727fd1a,1712858572
00000b62043c746bf4932d3ee598dfd79727fd1a,5,[],000000bc74bb71ec508373e01aa738d7dd013666,1712858578
000000bc74bb71ec508373e01aa738d7dd013666,5,[],00000d03a630e581231b41d440039516aaf7ad1e,1712858579
00000d03a630e581231b41d440039516aaf7ad1e,5,[],000005344e813b4406550ff14b61ac33453374ff,1712858582
000005344e813b4406550ff14b61ac33453374ff,5,[],00000e11a1a22302f33f40df65918d3c0d6f2e1a,1712858583
00000e11a1a22302f33f40df65918d3c0d6f2e1a,5,[],00000912c5d6e44ab2c0edb95757bf3d14d36d58,1712858586
00000912c5d6e44ab2c0edb95757bf3d14d36d58,5,[],000009a1528868f2730c4cb970815dca4f94637b,1712858586
000009a1528868f2730c4cb970815dca4f94637b,6,[],000000f83bbde4aed7ef35411687e921bd27cf34,1712858591
000000f83bbde4aed7ef35411687e921bd27cf34,6,[],00000038d076b05ef3274e2721d43be8de1a37a3,1712858594
00000038d076b05ef3274e2721d43be8de1a37a3,6,[],00000058d342326eab35ba34f15fc04354713130,1712858623
00000058d342326eab35ba34f15fc04354713130,6,[],0000008cb97c0a492c3bf245275083786d50ac2a,1712858735
0000008cb97c0a492c3bf245275083786d50ac2a,6,[],0000000196e51011d0614ed550f5bfc4659a8be8,1712858771
0000000196e51011d0614ed550f5bfc4659a8be8,6,[],000000bff4d0e028707173821b761d07f6d558cd,1712858799
000000bff4d0e028707173821b761d07f6d558cd,6,[],0000000aae8f447f801e0a0e190909ec5b8fe919,1712858819
0000000aae8f447f801e0a0e190909ec5b8fe919,6,[],000000cf22946276920ceea812e774c79b980f00,1712858824
000000cf22946276920ceea812e774c79b980f00,6,[],000000a909bfb45cf97d46498239388c657fe689,1712858836
000000a909bfb45cf97d46498239388c657fe689,6,[],000000e8f0026f4273fb4093e073aeb62f902c20,1712858892
000000e8f0026f4273fb4093e073aeb62f902c20,5,[],000006b011f1d3a756f09d6c0e4a9b554179e9fa,1712858897
000006b011f1d3a756f09d6c0e4a9b554179e9fa,5,[],000007c1ae52e9df36ce60f4b1e0f5f3dbb0d8b3,1712858898
000007c1ae52e9df36ce60f4b1e0f5f3dbb0d8b3,5,[],0000080dea3f1f8a45c32b8789e42b59794ae7ea,1712858901
0000080dea3f1f8a45c32b8789e42b59794ae7ea,5,[],00000bad0bbe3204a3354180e78207513197e131,1712858905
00000bad0bbe3204a3354180e78207513197e131,5,[],00000ece0bab85fa47c9930c2afaf7748c872070,1712858906
00000ece0bab85fa47c9930c2afaf7748c872070,5,[],0000006852a163b83281b3fba6ac258352af6947,1712858909
0000006852a163b83281b3fba6ac258352af6947,5,[],00000030d109fd309a38ad835468c52d70c1340c,1712858910
00000030d109fd309a38ad835468c52d70c1340c,5,[],00000a2656e727b07a35ed2ea1a4d2a4afac2014,1712858913
00000a2656e727b07a35ed2ea1a4d2a4afac2014,5,[],00000a4cb1cce3c7db2e662b2a70aeb2aa0b0e07,1712858925
00000a4cb1cce3c7db2e662b2a70aeb2aa0b0e07,5,[],0000007bebb8243174cfe1f9f3016ef6aaf96b2c,1712858926
0000007bebb8243174cfe1f9f3016ef6aaf96b2c,6,[],0000002aa9643e10bfe94781f802bf9272d48382,1712858927
0000002aa9643e10bfe94781f802bf9272d48382,6,[],000000e9282bb715d89caa664e6094a9541ef6b9,1712858949
000000e9282bb715d89caa664e6094a9541ef6b9,6,[],000000fce37423c2d48d97d0bacedb254c99209d,1712859040
000000fce37423c2d48d97d0bacedb254c99209d,6,[],00000082ab0dca47a03a125304fac2a680a9b674,1712859042
00000082ab0dca47a03a125304fac2a680a9b674,6,[],0000005477680e408a22b5c8393b67e248841483,1712859097
0000005477680e408a22b5c8393b67e248841483,6,[],00000006a3a87a4119964d02f01ce2debde3ef3d,1712859150
00000006a3a87a4119964d02f01ce2debde3ef3d,6,[],000000ccd959ca9b9c5c72a14a500a5504e9c9f5,1712859216
000000ccd959ca9b9c5c72a14a500a5504e9c9f5,6,[],0000009b59f4579d20bdb6a311ea82264be83b9f,1712859263
0000009b59f4579d20bdb6a311ea82264be83b9f,6,[],0000009ccff8cbe57b85c0dead134c6e35ee2dde,1712859285
0000009ccff8cbe57b85c0dead134c6e35ee2dde,6,[],000000d6190b4dac2df0f1aa69af3df8d502fd57,1712859287
000000d6190b4dac2df0f1aa69af3df8d502fd57,5,[],00000834496a963c6a566b1f1e66271ddf3d03eb,1712859341
00000834496a963c6a566b1f1e66271ddf3d03eb,5,[],0000075a776195ebaec731d2b363919d156b157b,1712859343
0000075a776195ebaec731d2b363919d156b157b,5,[],000000d7f14bfbc9bb9ddb2c047b21652b2e9036,1712859354
000000d7f14bfbc9bb9ddb2c047b21652b2e9036,5,[],00000f2fd02124529184afed130264fe8fd8ab89,1712859356
00000f2fd02124529184afed130264fe8fd8ab89,5,[],000002ea431589f4331d27b33e5628d2c1a568df,1712859357
000002ea431589f4331d27b33e5628d2c1a568df,5,[],0000093b2b04ee67283ef31271968b430f64a8ea,1712859359
0000093b2b04ee67283ef31271968b430f64a8ea,5,[],000003174c4e4319aece02a83f42b889d420d089,1712859359
000003174c4e4319aece02a83f42b889d420d089,5,[],00000784bcfaf8bcf980d19a5c4dfe77bc4c5603,1712859364
00000784bcfaf8bcf980d19a5c4dfe77bc4c5603,5,[],00000dd63dd175d01627e03c43f15c22e27c1232,1712859365
00000dd63dd175d01627e03c43f15c22e27c1232,5,[],00000ac77312fda141212fd2344e2b3d79ce1a33,1712859367
00000ac77312fda141212fd2344e2b3d79ce1a33,6,[],000000ab2e2b95a01473747c89b36d49f20e5a3e,1712859368
000000ab2e2b95a01473747c89b36d49f20e5a3e,6,[],000000f010e4767198abacbbb05c7802c917c00d,1712859452
000000f010e4767198abacbbb05c7802c917c00d,6,[],00000031dae6763413e8f8373dda17c623d86c1b,1712859493
00000031dae6763413e8f8373dda17c623d86c1b,6,[],0000006130d09cf2b625a49fc6acec234146e498,1712859568
0000006130d09cf2b625a49fc6acec234146e498,6,[],000000569984f07f776bf1ebd422febe1238715c,1712859582
000000569984f07f776bf1ebd422febe1238715c,6,[],000000e20cd432834d1de940119906da2af3a97c,1712859627
000000e20cd432834d1de940119906da2af3a97c,6,[],000000e765d6a9f79d955b242971d8380340783a,1712859638
000000e765d6a9f79d955b242971d8380340783a,6,[],0000009b8506cdf1238a3f55b1dfa0a56da6b78b,1712859659
0000009b8506cdf1238a3f55b1dfa0a56da6b78b,6,[],000000f1fa7998f8a3ff3364af3cb298655be0df,1712859728
000000f1fa7998f8a3ff3364af3cb298655be0df,6,[],000000d9a67716a3bbc47a71f22f4d34352e3991,1712859768
000000d9a67716a3bbc47a71f22f4d34352e3991,5,[],00000d37307f05e118260d275f310ae812522136,1712859813
00000d37307f05e118260d275f310ae812522136,5,[],000003ce4d62542f18a8d1b8406a4873bcbc15bd,1712859822
000003ce4d62542f18a8d1b8406a4873bcbc15bd,5,[],00000715a641bb3878683ad3e5a32b58c6fa8f52,1712859822
00000715a641bb3878683ad3e5a32b58c6fa8f52,5,[],000001fa8aed2466d4ca0440296d80520cf88821,1712859825
000001fa8aed2466d4ca0440296d80520cf88821,5,[],00000412e2075f0f0ba9d3754137fd4c11e5ee9d,1712859825
00000412e2075f0f0ba9d3754137fd4c11e5ee9d,5,[],0000073d9673d5024c59ef8e4362ec0d46b5d6e0,1712859826
0000073d9673d5024c59ef8e4362ec0d46b5d6e0,5,[],00000db3bfe8726ef42929fbd3664fc0105abba1,1712859831
00000db3bfe8726ef42929fbd3664fc0105abba1,5,[],00000560898d2438145d279f64ab8a8d4f90817c,1712859836
00000560898d2438145d279f64ab8a8d4f90817c,5,[],0000011cd748083f5370fa3f63e6b3b5baa6e2e5,1712859837
0000011cd748083f5370fa3f63e6b3b5baa6e2e5,5,[],00000ea70a51e297241d06b6a376d2a8cfecdf22,1712859837
00000ea70a51e297241d06b6a376d2a8cfecdf22,6,[],000000ac4cdac2e137ff77352d89ef8f046a4147,1712859839
000000ac4cdac2e137ff77352d89ef8f046a4147,6,[],000000004cb90760f522bae070b616846febc758,1712859857
000000004cb90760f522bae070b616846febc758,6,[],000000424e48c38e6273d8071116d4e816f7992a,1712859907
000000424e48c38e6273d8071116d4e816f7992a,6,[],0000006220ea29f507f08f0a3b33574ac25c8c4b,1712859927
0000006220ea29f507f08f0a3b33574ac25c8c4b,6,[],0000009f77fe6a988441f75dec17e5cbb0a913be,1712859931
0000009f77fe6a988441f75dec17e5cbb0a913be,6,[],000000b5c10e3382ed86dcdd0173b100fd976fa6,1712859985
000000b5c10e3382ed86dcdd0173b100fd976fa6,6,[],000000337d5003af399f3feadc6c762859dd684f,1712860017
000000337d5003af399f3feadc6c762859dd684f,6,[],00000045d13cc19cca0426bed93bbaf9c5e77782,1712860047
00000045d13cc19cca0426bed93bbaf9c5e77782,6,[],000000eeb20db404fae3c456617286b3b3bd4273,1712860068
000000eeb20db404fae3c456617286b3b3bd4273,6,[],0000009f428a30acacc02093fb5020f07694bbb4,1712860094
0000009f428a30acacc02093fb5020f07694bbb4,7,[],00000004fd954e51e5533ea3cec219d4420844f0,1712860229
